,CondTempCirc1,Data_EVD_Emb_1.EVD.Variables.EEV_PosPercent.Val,DscgTempCirc1,EbmpapstFan_1_Mng.ElectrInfo_EBM_1.CurrPower,EvapTempCirc1,ExtTemp,FiltPress,InvInfoCirc1.Info_MotPwr,PumpPress,SubCoolCir1,SuctSH_Circ1,UnitStatus,W_InTempUser,W_OutTempEvap,W_OutTempUser,WaterFlowMeter,timestamp
12797,38.8,32.3,61.3,33.3,6.2,34.9,0.4,0.7,4.4,2.3,5.5,9.0,11.0,9.5,9.3,38.2,2020-08-12T11:16:49.845Z
12798,37.4,64.0,63.5,32.7,1.9,29.8,1.9,1.8,3.6,3.0,8.2,9.0,9.9,8.7,8.8,89.0,2020-10-07T13:25:26.843Z
12799,38.1,71.7,69.9,33.3,2.8,28.3,1.1,2.2,4.1,2.5,7.0,9.0,9.9,7.8,8.0,65.1,2020-10-08T07:04:02.147Z
12800,37.6,72.5,65.5,35.4,2.0,28.2,1.1,2.2,4.1,2.9,7.7,9.0,9.8,7.8,8.0,65.0,2020-10-08T01:05:40.545Z
12801,33.8,70.0,63.8,70.0,2.4,25.3,0.4,1.6,4.5,2.8,7.8,9.0,10.6,6.8,6.8,34.5,2020-11-04T18:21:59.626Z
12802,46.6,67.3,84.9,44.8,4.6,38.8,0.5,2.3,4.3,2.2,6.9,9.0,12.0,8.8,9.0,43.5,2020-08-21T13:24:30.001Z
12803,38.9,77.3,67.3,33.8,3.3,28.4,1.5,2.4,3.9,2.8,8.1,9.0,11.5,9.4,9.6,76.3,2020-10-08T09:47:34.691Z
12804,40.1,44.8,65.8,34.8,6.9,35.5,0.6,1.1,4.3,3.1,7.8,9.0,14.2,13.0,12.9,46.6,2020-08-21T12:16:29.949Z
12805,38.4,73.3,66.9,32.5,2.9,32.5,1.5,2.1,3.9,2.7,7.5,9.0,10.4,8.7,8.9,76.3,2020-10-08T09:32:15.910Z
12806,42.8,61.9,76.1,41.8,3.2,38.6,0.4,2.0,4.5,2.5,8.4,9.0,11.9,8.4,8.7,36.1,2020-09-03T01:47:36.445Z
12807,43.4,74.8,78.9,43.7,3.8,34.4,0.5,2.8,4.3,2.5,6.1,9.0,10.7,7.4,7.3,44.5,2020-08-13T19:30:32.981Z
12808,40.3,74.4,77.4,74.4,0.1,32.0,0.6,2.4,4.3,2.6,7.1,9.0,7.5,4.6,5.1,46.6,2020-11-03T12:49:47.270Z
12809,45.0,65.8,78.0,42.5,3.1,37.5,0.5,2.4,4.3,2.6,8.6,9.0,12.0,9.2,9.4,44.0,2020-08-21T16:38:28.905Z
12810,46.4,77.7,80.4,42.9,5.5,37.8,0.7,2.8,4.2,2.4,6.1,9.0,12.1,9.3,9.2,51.7,2020-08-20T13:05:34.113Z
12811,46.2,77.5,80.7,42.7,5.0,37.7,0.7,2.8,4.2,2.4,6.6,9.0,12.0,9.2,9.1,51.8,2020-08-20T13:06:12.183Z
12812,44.6,77.9,79.3,41.0,7.2,39.1,0.7,2.7,4.3,2.3,8.0,9.0,15.6,12.5,12.5,50.7,2020-09-02T16:18:52.761Z
12813,44.6,78.5,79.3,41.0,7.2,39.0,0.7,2.7,4.3,2.4,8.1,9.0,15.6,12.5,12.5,50.7,2020-09-02T16:18:49.252Z
12814,37.9,76.5,64.8,30.9,5.0,27.2,1.1,2.1,4.1,2.9,7.6,9.0,12.8,10.4,10.7,64.8,2020-10-08T07:59:14.736Z
12815,32.8,67.9,53.2,67.9,5.7,24.5,0.3,1.2,4.5,3.0,7.2,9.0,13.3,9.2,9.6,30.7,2020-11-04T10:06:43.513Z
12816,42.8,69.8,73.4,37.9,4.7,38.2,0.9,2.0,4.2,2.9,7.7,9.0,12.2,10.2,10.0,57.4,2020-09-02T09:20:38.749Z
12817,38.3,58.8,74.5,58.8,-2.2,33.5,0.6,1.6,4.3,2.7,6.6,9.0,4.3,2.3,2.6,47.2,2020-11-03T12:55:27.047Z
12818,43.6,57.9,83.4,42.5,2.8,37.6,0.8,1.6,4.2,2.0,7.8,9.0,10.7,8.4,8.4,54.9,2020-08-12T22:40:37.328Z
12819,43.3,64.8,66.0,43.5,7.3,36.0,0.7,1.9,4.3,3.2,7.9,9.0,15.0,13.2,13.4,52.2,2020-08-20T22:52:39.826Z
12820,44.6,74.2,79.4,43.1,5.5,37.5,0.4,2.3,4.4,2.3,7.7,9.0,13.4,10.6,10.5,39.2,2020-08-21T07:29:36.795Z
12821,47.7,72.7,83.5,45.3,7.4,38.9,0.7,2.4,4.2,2.1,6.3,9.0,14.2,11.1,11.1,51.6,2020-08-20T22:06:22.039Z
12822,44.3,79.8,64.9,44.0,6.6,36.0,0.7,2.5,4.2,3.9,9.6,9.0,16.4,14.2,14.4,51.8,2020-08-20T20:12:12.479Z
12823,43.0,62.5,68.1,41.4,7.7,36.4,0.7,1.5,4.2,2.4,8.5,9.0,16.1,13.9,13.7,51.7,2020-08-21T06:48:31.112Z
12824,36.9,69.0,65.6,31.0,3.8,27.4,1.1,1.8,4.1,2.7,7.4,9.0,11.2,9.2,9.3,64.6,2020-10-08T06:32:23.831Z
12825,37.9,64.2,72.9,30.2,2.4,29.4,1.1,1.8,4.1,2.5,7.6,9.0,10.1,8.0,8.2,64.9,2020-10-07T17:33:57.825Z
12826,40.9,71.7,77.3,71.7,-0.2,33.2,0.6,2.5,4.3,2.7,6.6,9.0,6.8,4.1,4.5,46.4,2020-11-03T12:51:02.344Z
12827,47.3,72.1,83.9,45.4,6.4,38.9,0.7,2.5,4.2,2.2,6.9,9.0,13.8,10.8,10.8,51.4,2020-08-20T22:48:21.201Z
12828,42.2,55.8,58.0,41.2,4.2,35.5,0.4,1.5,4.5,3.1,9.3,9.0,13.2,11.2,11.4,36.0,2020-09-03T01:58:09.491Z
12829,41.6,43.8,77.6,38.9,0.7,37.5,0.5,1.3,4.3,2.3,6.2,9.0,6.6,4.6,4.4,44.4,2020-08-21T17:30:18.227Z
12830,40.5,66.5,72.8,33.5,6.7,38.2,0.7,1.3,4.3,2.9,8.6,9.0,15.2,13.2,12.9,50.2,2020-09-02T16:22:48.999Z
12831,34.3,58.3,58.4,23.9,6.7,27.2,1.1,0.9,4.1,2.6,8.4,9.0,14.9,13.6,13.6,65.1,2020-10-08T05:40:35.694Z
12832,31.6,74.4,54.9,74.4,3.2,23.0,0.4,1.5,4.5,3.1,7.5,9.0,11.2,7.5,7.7,34.6,2020-11-05T06:51:21.112Z
12833,42.1,52.5,74.0,39.9,0.5,38.5,0.6,1.5,4.3,2.5,8.1,9.0,8.3,6.4,6.3,45.8,2020-09-01T14:23:17.914Z
12834,42.2,53.5,74.0,39.9,0.5,38.5,0.6,1.5,4.3,2.6,8.1,9.0,8.3,6.4,6.3,45.8,2020-09-01T14:23:10.537Z
12835,43.2,70.8,75.8,37.4,5.3,38.8,0.9,2.0,4.2,2.7,6.9,9.0,12.3,9.9,9.8,56.8,2020-09-02T09:19:12.236Z
12836,44.5,79.8,79.1,43.4,6.6,34.8,0.5,2.9,4.3,2.4,7.7,9.0,14.8,11.3,11.3,44.6,2020-08-13T18:20:15.472Z
12837,42.0,55.8,67.3,35.1,8.2,38.3,0.6,1.0,4.3,2.2,7.8,9.0,15.8,13.8,13.8,46.2,2020-09-01T12:38:46.458Z
12838,44.4,67.5,83.4,43.6,1.1,37.3,0.8,2.7,4.2,2.2,6.3,9.0,7.7,5.2,5.3,55.0,2020-08-12T23:44:43.292Z
12839,44.4,67.5,83.4,43.5,1.1,37.3,0.8,2.7,4.2,2.2,6.3,9.0,7.7,5.2,5.3,55.0,2020-08-12T23:44:43.838Z
12840,44.9,79.6,80.0,41.8,7.2,39.3,0.5,2.8,4.4,2.4,8.0,9.0,15.9,12.0,12.1,40.8,2020-09-02T13:12:16.968Z
12841,44.7,78.5,79.9,41.7,6.8,39.2,0.5,2.8,4.4,2.4,8.4,9.0,15.8,11.9,12.1,40.7,2020-09-02T12:39:39.084Z
12842,44.2,78.3,79.7,41.1,5.7,39.1,0.5,2.8,4.4,2.3,7.6,9.0,14.0,10.0,10.1,41.4,2020-09-02T13:21:47.249Z
12843,42.2,52.3,70.3,41.2,3.0,38.1,0.4,1.5,4.5,2.5,6.0,9.0,8.9,6.3,6.3,36.0,2020-09-02T21:34:06.280Z
12844,42.2,52.7,70.3,41.2,2.9,38.0,0.4,1.5,4.5,2.5,6.0,9.0,8.9,6.3,6.3,36.0,2020-09-02T21:34:05.332Z
12845,47.6,69.0,84.7,44.8,6.4,39.2,0.5,2.6,4.3,2.5,7.8,9.0,14.8,11.4,12.0,43.2,2020-08-21T13:16:42.318Z
12846,42.0,61.9,62.8,40.7,6.5,35.0,0.5,1.7,4.4,2.8,8.3,9.0,14.6,12.6,12.6,44.5,2020-08-13T19:56:00.963Z
12847,36.5,54.4,62.9,26.1,4.3,29.2,1.4,1.1,3.9,2.8,7.7,9.0,11.8,10.4,10.4,74.3,2020-10-07T16:13:55.314Z
12848,29.2,21.3,46.7,10.1,6.9,25.3,1.1,0.3,4.1,2.3,7.8,9.0,14.1,13.6,13.4,65.4,2020-10-08T01:46:31.481Z
12849,45.2,71.7,65.5,43.6,4.1,38.0,0.6,2.5,4.3,2.5,9.1,9.0,13.1,10.8,11.0,45.8,2020-09-01T18:49:47.194Z
12850,44.0,57.3,59.4,41.5,5.9,37.4,0.6,1.6,4.3,2.4,7.6,9.0,13.3,11.4,11.6,45.9,2020-09-01T14:56:03.841Z
12851,33.9,65.0,49.2,28.2,6.9,26.2,1.1,1.1,4.1,3.1,8.0,9.0,14.7,13.3,13.5,65.2,2020-10-08T01:50:31.363Z
12852,46.5,81.9,82.3,45.0,7.7,38.0,0.3,3.0,4.5,2.2,8.4,9.0,17.0,12.2,12.4,34.1,2020-08-21T08:00:17.464Z
12853,28.2,42.9,44.3,42.9,6.4,23.1,0.3,0.5,4.5,2.7,5.6,9.0,11.9,9.6,9.5,30.3,2020-11-04T08:27:18.254Z
12854,28.4,42.9,45.3,42.9,5.6,23.0,0.3,0.5,4.5,2.8,6.3,9.0,11.8,9.5,9.5,30.3,2020-11-04T08:15:52.895Z
12855,41.7,70.6,78.3,39.4,6.0,34.5,0.5,1.3,4.3,2.5,7.5,9.0,13.9,10.5,10.3,44.3,2020-08-13T20:05:33.571Z
12856,43.1,63.1,76.4,39.5,6.5,38.5,0.7,1.7,4.3,2.7,8.0,9.0,14.6,12.1,11.9,50.4,2020-09-02T15:07:18.000Z
12857,43.8,77.1,80.6,41.9,3.9,39.1,0.6,2.7,4.3,2.4,7.9,9.0,12.3,9.1,9.3,45.4,2020-09-01T20:23:10.515Z
12858,39.9,40.0,61.9,38.2,5.5,35.3,0.4,0.8,4.5,2.5,8.4,9.0,12.9,11.8,11.6,35.8,2020-09-03T00:53:51.240Z
12859,32.4,37.7,56.8,26.5,3.0,27.2,1.9,0.7,3.6,2.4,8.1,9.0,10.5,9.8,9.7,88.9,2020-10-07T14:43:32.303Z
12860,44.5,76.9,79.2,39.4,5.5,39.2,0.9,2.4,4.2,2.4,6.8,9.0,12.6,9.9,9.8,57.7,2020-09-02T09:17:13.466Z
12861,44.5,75.6,79.2,39.3,5.5,39.2,0.9,2.4,4.2,2.3,6.8,9.0,12.6,9.9,9.8,57.7,2020-09-02T09:17:13.976Z
12862,39.1,26.7,49.9,33.2,5.8,34.9,0.6,0.6,4.3,3.5,8.1,9.0,12.8,12.0,11.8,45.9,2020-09-01T16:54:52.188Z
12863,40.1,74.8,74.7,36.8,2.5,32.1,1.9,2.5,3.6,2.6,6.9,9.0,9.6,8.1,8.2,88.6,2020-10-07T13:10:47.899Z
12864,40.0,75.8,74.7,36.6,2.5,32.1,1.9,2.5,3.6,2.6,6.9,9.0,9.6,8.0,8.1,88.6,2020-10-07T13:10:55.528Z
12865,34.1,58.5,52.8,26.4,4.0,26.2,1.1,1.1,4.1,3.0,8.4,9.0,12.2,10.6,10.7,65.1,2020-10-08T07:36:34.112Z
12866,44.5,66.3,81.1,43.7,2.6,37.8,0.7,2.4,4.2,2.4,5.8,9.0,8.8,6.3,6.1,52.1,2020-08-21T06:25:57.656Z
12867,35.9,55.0,73.2,31.9,1.2,29.7,1.1,1.3,4.1,2.4,7.0,9.0,8.3,6.2,6.3,65.2,2020-10-07T18:44:16.267Z
12868,42.4,67.9,69.4,40.0,4.1,37.8,0.6,2.0,4.3,3.0,9.2,9.0,13.1,10.8,10.9,45.5,2020-09-01T19:40:35.590Z
12869,42.9,53.3,75.9,39.8,4.0,37.4,0.5,1.6,4.3,2.5,8.3,9.0,12.2,9.9,9.9,44.2,2020-08-21T16:37:01.903Z
12870,36.7,69.0,67.0,28.2,3.7,28.3,1.1,1.7,4.1,2.7,8.3,9.0,12.1,10.0,10.0,64.7,2020-10-08T08:34:45.481Z
12871,41.8,34.2,64.6,37.7,3.3,37.1,0.6,0.9,4.3,2.4,8.1,9.0,10.6,9.4,9.3,45.9,2020-09-01T16:42:50.117Z
12872,43.7,64.6,80.7,38.9,5.2,39.3,0.5,2.0,4.4,1.9,7.4,9.0,13.1,9.4,9.3,40.6,2020-09-02T12:56:29.801Z
12873,42.5,36.0,77.6,38.7,4.9,37.7,0.5,0.8,4.3,1.9,7.2,9.0,12.0,9.5,9.2,43.8,2020-08-21T13:55:09.536Z
12874,42.5,36.0,77.6,38.7,4.9,37.7,0.5,0.8,4.3,1.9,7.2,9.0,12.0,9.5,9.2,43.8,2020-08-21T13:55:09.536Z
12875,36.8,62.3,69.2,28.8,4.3,27.9,1.1,1.4,4.1,2.5,6.5,9.0,10.8,8.8,8.9,65.2,2020-10-08T05:14:07.882Z
12876,42.7,62.3,76.2,41.5,3.0,38.6,0.4,2.0,4.5,2.6,8.5,9.0,11.8,8.4,8.6,35.9,2020-09-03T01:47:46.157Z
12877,40.1,32.5,71.7,36.7,4.9,36.1,0.8,0.9,4.2,2.0,7.3,9.0,11.7,10.2,10.0,55.0,2020-08-12T21:10:09.294Z
12878,40.1,33.1,71.6,37.4,4.7,36.1,0.8,0.9,4.2,2.1,7.5,9.0,11.7,10.2,10.0,55.0,2020-08-12T21:10:11.462Z
12879,46.2,76.3,65.8,45.1,5.2,36.5,0.5,2.9,4.3,2.6,8.0,9.0,13.5,10.4,10.8,44.2,2020-08-21T15:21:11.304Z
12880,43.5,71.9,69.4,40.7,4.8,37.8,0.6,2.3,4.3,2.7,8.3,9.0,13.2,10.3,10.6,45.7,2020-09-01T14:57:51.788Z
12881,36.3,85.8,66.9,85.8,3.9,26.1,0.4,2.3,4.5,2.7,7.7,9.0,13.1,8.2,8.5,34.3,2020-11-04T18:07:09.480Z
12882,34.1,45.0,68.4,25.4,0.6,27.5,1.1,0.9,4.1,2.6,8.0,9.0,8.4,6.8,6.7,64.9,2020-10-08T07:09:03.458Z
12883,33.5,50.4,59.3,28.6,3.0,27.4,1.1,0.9,4.1,2.5,5.5,9.0,8.2,6.9,6.9,64.9,2020-10-08T06:45:29.875Z
12884,39.3,44.4,69.3,39.0,1.8,35.4,0.8,1.2,4.2,2.5,9.4,9.0,10.5,9.5,9.4,54.6,2020-08-12T22:46:02.895Z
12885,34.1,75.8,58.3,75.8,5.0,25.0,0.3,1.6,4.5,2.7,6.9,9.0,12.8,8.2,8.7,30.1,2020-11-04T10:08:53.551Z
12886,38.7,80.8,61.6,35.0,5.1,27.6,1.1,2.4,4.1,2.8,7.8,9.0,13.0,10.6,10.9,64.6,2020-10-07T17:51:47.664Z
12887,43.1,34.8,63.3,40.3,5.9,35.7,0.5,1.6,4.3,3.6,6.5,9.0,13.2,11.5,11.9,44.2,2020-08-21T16:31:09.750Z
12888,46.0,81.3,68.8,43.5,8.9,38.8,0.7,2.9,4.3,2.5,7.6,9.0,16.6,13.8,14.2,50.6,2020-09-02T16:45:52.949Z
12889,45.1,70.4,83.5,44.2,3.4,37.6,0.8,2.6,4.2,2.4,8.0,9.0,11.6,9.1,9.2,54.7,2020-08-12T21:58:37.450Z
12890,44.8,67.7,73.6,42.8,4.1,38.2,0.6,2.4,4.3,2.9,8.4,9.0,12.7,9.7,10.1,45.9,2020-09-01T18:51:58.590Z
12891,44.4,79.4,79.1,43.3,6.8,34.7,0.5,2.7,4.3,2.3,7.6,9.0,14.9,11.3,11.3,43.9,2020-08-13T18:20:02.610Z
12892,44.2,67.5,75.6,41.1,3.2,37.3,0.5,2.3,4.3,3.0,8.9,9.0,12.1,9.6,9.8,44.1,2020-08-21T16:37:43.402Z
12893,34.4,65.8,51.8,29.2,4.1,25.8,1.5,1.3,3.9,3.1,8.0,9.0,11.9,10.6,10.8,76.5,2020-10-08T09:45:34.399Z
12894,38.8,38.5,57.4,29.0,11.1,34.9,0.6,0.6,4.3,1.8,5.5,9.0,16.0,14.7,14.6,45.7,2020-09-01T11:26:23.172Z
12895,45.3,74.8,73.8,42.0,9.5,37.1,0.7,1.8,4.2,2.2,5.3,9.0,15.2,12.6,12.6,52.0,2020-08-20T12:26:35.446Z
12896,33.7,66.5,60.6,67.1,4.4,25.3,0.3,1.2,4.5,2.5,7.0,9.0,12.2,7.6,8.0,30.4,2020-11-04T10:10:38.650Z
12897,47.4,79.6,84.3,44.9,7.3,39.0,0.6,2.8,4.3,2.3,9.0,9.0,16.7,13.4,13.5,46.7,2020-08-21T13:12:44.747Z
12898,42.2,52.5,74.1,40.4,1.9,38.4,0.6,1.6,4.3,2.4,8.7,9.0,10.5,8.5,8.6,46.1,2020-09-01T20:54:30.773Z
12899,42.3,60.6,79.1,39.2,2.0,38.8,0.6,1.9,4.3,2.5,8.4,9.0,10.5,7.9,8.0,45.7,2020-09-01T15:09:13.747Z
12900,42.6,56.5,76.7,39.3,5.6,37.0,0.3,1.4,4.5,1.8,8.3,9.0,14.2,10.6,10.5,34.3,2020-08-21T08:23:53.013Z
12901,38.1,66.5,72.8,30.6,2.2,29.4,1.1,1.9,4.1,2.6,7.7,9.0,10.1,8.0,8.2,64.8,2020-10-07T17:33:55.109Z
12902,43.2,53.1,84.3,41.6,2.2,37.4,0.8,1.6,4.2,2.3,7.3,9.0,9.5,7.4,7.3,54.9,2020-08-12T22:05:39.007Z
12903,43.6,63.5,76.8,42.1,1.7,38.8,0.6,2.3,4.3,2.6,8.6,9.0,10.4,7.9,8.2,46.1,2020-09-01T20:55:34.598Z
12904,43.5,64.4,77.0,42.0,1.6,38.9,0.6,2.3,4.3,2.6,8.6,9.0,10.4,7.9,8.1,46.1,2020-09-01T20:55:38.683Z
12905,36.6,79.2,69.5,79.2,3.2,27.1,0.4,2.3,4.5,2.5,7.4,9.0,11.8,7.0,7.3,34.5,2020-11-04T18:13:42.676Z
12906,42.9,69.8,78.9,40.8,5.5,38.9,0.4,1.9,4.5,2.3,7.1,9.0,13.4,9.2,9.5,35.6,2020-09-03T04:02:37.059Z
12907,33.3,69.4,54.3,69.4,8.6,24.8,0.4,1.0,4.5,3.0,6.2,9.0,15.2,11.8,11.7,34.6,2020-11-04T16:28:58.933Z
12908,42.2,44.0,66.4,40.0,8.2,36.6,0.7,1.1,4.3,2.9,7.7,9.0,15.4,14.2,14.1,50.5,2020-09-02T15:35:59.647Z
12909,29.6,13.8,55.2,21.6,2.7,27.2,1.9,0.3,3.6,2.3,8.5,9.0,10.1,9.8,9.6,89.1,2020-10-07T12:13:04.376Z
12910,43.6,71.7,78.9,40.4,6.0,38.8,0.7,2.2,4.3,2.4,8.5,9.0,14.8,11.9,11.8,50.4,2020-09-02T15:05:54.449Z
12911,44.9,70.8,67.1,43.0,8.2,38.4,0.7,2.1,4.3,2.5,8.5,9.0,16.6,14.5,14.6,50.4,2020-09-02T15:21:03.822Z
12912,39.3,82.7,67.2,36.1,5.9,27.7,1.1,2.5,4.1,2.7,8.3,9.0,14.5,12.1,12.4,65.0,2020-10-08T05:46:42.948Z
12913,41.9,49.4,66.0,38.8,6.4,37.5,0.4,1.3,4.5,2.6,6.8,9.0,12.9,10.8,10.6,35.9,2020-09-02T20:51:14.898Z
12914,42.3,51.9,74.1,39.8,6.7,37.2,0.7,1.2,4.3,2.3,8.2,9.0,14.7,12.9,12.7,52.0,2020-08-20T23:30:46.406Z
12915,44.8,65.4,80.4,42.4,6.3,37.6,0.3,1.9,4.5,2.2,8.1,9.0,15.1,10.7,10.6,34.4,2020-08-21T08:30:42.317Z
12916,42.4,62.9,76.2,41.4,3.0,38.5,0.4,1.9,4.5,2.5,8.5,9.0,11.8,8.4,8.5,36.0,2020-09-03T01:48:05.144Z
12917,46.4,76.9,74.1,42.8,6.2,37.2,0.6,2.8,4.3,2.5,8.4,9.0,14.8,11.8,12.0,46.7,2020-08-21T12:18:34.125Z
12918,42.2,64.6,76.3,41.0,3.9,38.4,0.4,1.9,4.5,2.5,8.5,9.0,12.7,9.1,9.2,36.1,2020-09-03T02:03:12.308Z
12919,42.7,57.5,76.0,40.9,0.2,36.4,0.8,2.0,4.2,2.5,5.8,9.0,5.8,4.0,4.0,54.4,2020-08-12T17:54:14.269Z
12920,41.3,45.4,67.4,38.1,8.1,38.0,0.4,0.9,4.5,2.3,6.4,9.0,14.4,11.9,11.9,35.9,2020-09-02T20:31:01.613Z
12921,39.5,53.8,77.6,35.2,3.3,37.9,0.6,1.3,4.3,2.8,7.9,9.0,11.0,9.0,8.5,45.7,2020-09-01T18:57:10.836Z
12922,38.2,76.0,72.0,34.9,2.7,29.2,1.1,2.4,4.1,2.8,7.3,9.0,10.3,8.0,8.3,64.5,2020-10-07T19:06:45.330Z
12923,38.4,70.8,69.8,31.7,2.9,32.5,1.5,1.9,3.9,2.6,6.9,9.0,9.8,8.2,8.3,76.3,2020-10-08T09:33:53.572Z
12924,39.0,28.5,66.8,35.3,1.2,35.6,0.5,0.8,4.3,2.3,7.2,9.0,7.5,6.3,6.1,43.7,2020-08-21T17:40:22.865Z
12925,38.9,28.1,66.8,35.2,1.1,35.5,0.5,0.8,4.3,2.3,7.3,9.0,7.5,6.3,6.1,43.7,2020-08-21T17:40:16.546Z
12926,40.3,30.8,70.1,38.9,3.2,37.9,0.4,0.7,4.5,1.8,4.6,9.0,7.6,5.1,5.0,35.8,2020-09-02T21:50:38.898Z
12927,43.0,73.5,73.9,41.1,5.2,36.7,0.3,2.4,4.5,3.2,9.4,9.0,14.8,11.6,11.4,34.4,2020-08-21T08:16:04.879Z
12928,46.1,73.8,73.1,44.4,7.7,38.6,0.5,2.8,4.4,2.8,8.0,9.0,16.1,12.6,13.0,41.1,2020-09-02T14:00:23.442Z
12929,44.1,74.4,78.7,43.2,5.2,38.6,0.4,2.8,4.5,2.6,8.2,9.0,14.1,9.9,10.1,35.7,2020-09-03T00:24:10.784Z
12930,44.1,74.4,78.7,43.2,5.2,38.6,0.4,2.8,4.5,2.6,8.2,9.0,14.1,9.9,10.1,35.7,2020-09-03T00:24:11.268Z
12931,40.6,80.8,69.2,36.5,5.8,31.5,1.9,2.6,3.6,2.6,8.1,9.0,14.0,12.2,12.3,88.7,2020-10-07T14:02:44.134Z
12932,37.8,74.6,65.6,30.1,6.4,27.9,1.1,1.8,4.1,2.9,7.9,9.0,14.4,12.3,12.5,65.3,2020-10-07T17:07:08.481Z
12933,43.6,60.0,82.3,42.1,2.5,37.3,0.8,2.0,4.2,2.2,8.4,9.0,10.9,8.7,8.7,54.8,2020-08-12T20:37:18.314Z
12934,43.3,60.8,80.7,41.6,2.4,37.0,0.8,2.0,4.2,2.5,8.3,9.0,10.6,8.6,8.6,54.9,2020-08-12T20:38:12.639Z
12935,42.7,66.7,73.4,37.8,4.9,38.2,0.9,1.9,4.2,2.8,7.5,9.0,12.2,10.2,10.0,57.7,2020-09-02T09:20:36.676Z
12936,37.5,22.7,59.3,32.4,6.0,34.4,0.5,0.5,4.4,2.9,8.5,9.0,13.6,12.8,12.3,44.7,2020-08-13T19:53:50.905Z
12937,37.5,22.7,59.3,32.4,6.0,34.4,0.5,0.5,4.4,2.9,8.5,9.0,13.6,12.8,12.3,44.7,2020-08-13T19:53:50.905Z
12938,38.5,71.7,65.6,32.6,3.1,32.8,1.5,2.0,3.9,2.7,7.5,9.0,10.5,8.9,9.0,76.2,2020-10-08T09:31:51.732Z
12939,37.8,50.2,72.8,30.5,4.5,32.4,1.9,1.0,3.6,2.3,4.7,9.0,9.2,7.8,7.8,88.4,2020-10-07T14:14:24.579Z
12940,31.8,42.5,54.0,24.9,3.3,26.5,1.1,0.7,4.1,2.5,8.3,9.0,11.1,10.0,10.0,64.8,2020-10-07T17:43:23.960Z
12941,45.6,74.6,76.5,45.9,7.1,37.6,0.7,2.5,4.2,2.4,5.7,9.0,13.3,10.4,10.3,52.1,2020-08-21T05:12:21.243Z
12942,44.5,66.7,76.0,43.2,4.6,36.7,0.8,2.2,4.2,2.3,8.0,9.0,12.7,10.1,10.1,54.7,2020-08-12T22:31:21.049Z
12943,44.8,83.5,78.1,42.2,7.7,39.2,0.7,2.9,4.3,2.2,8.2,9.0,16.4,13.1,13.2,50.7,2020-09-02T16:47:56.475Z
12944,44.3,77.5,70.7,41.0,8.0,38.1,0.5,2.4,4.4,2.6,8.4,9.0,16.7,13.1,13.5,40.9,2020-09-02T13:51:42.979Z
12945,45.6,63.1,81.4,44.7,2.6,37.9,0.5,2.3,4.3,2.2,8.1,9.0,11.0,8.0,8.2,43.9,2020-08-21T15:03:31.589Z
12946,41.4,37.7,62.6,40.6,4.6,35.7,0.4,0.9,4.5,2.5,8.2,9.0,12.3,10.4,10.5,35.8,2020-09-03T01:27:28.650Z
12947,41.4,37.7,62.6,40.6,4.6,35.7,0.4,0.9,4.5,2.5,8.2,9.0,12.3,10.4,10.5,35.8,2020-09-03T01:27:28.650Z
12948,41.8,57.7,79.3,37.1,5.6,39.1,0.5,1.2,4.4,2.3,8.1,9.0,14.0,10.6,10.3,41.1,2020-09-02T14:26:47.792Z
12949,29.5,42.5,58.7,42.5,-2.2,23.7,0.3,0.9,4.5,2.6,7.7,9.0,5.3,2.9,2.9,30.2,2020-11-04T12:20:59.000Z
12950,44.8,62.3,82.7,42.8,6.3,38.1,0.3,1.8,4.5,2.2,7.9,9.0,14.8,10.5,10.3,34.4,2020-08-21T08:12:45.276Z
12951,44.8,67.7,84.3,43.7,1.6,37.4,0.8,2.8,4.2,2.3,7.5,9.0,9.3,6.9,7.0,54.9,2020-08-12T23:38:45.399Z
12952,34.1,58.3,51.8,27.7,3.7,27.9,1.9,1.1,3.6,3.2,9.1,9.0,12.3,11.5,11.4,89.0,2020-10-07T14:26:42.534Z
12953,37.8,71.3,69.8,32.7,3.2,28.1,1.1,1.9,4.1,2.7,7.0,9.0,10.4,8.3,8.5,65.0,2020-10-08T02:33:51.132Z
12954,46.5,76.9,78.3,45.5,6.8,37.7,0.7,2.8,4.3,2.5,8.6,9.0,15.6,12.8,12.8,52.1,2020-08-20T23:36:22.667Z
12955,46.4,76.7,77.9,45.5,6.8,37.6,0.7,2.8,4.3,2.5,8.6,9.0,15.6,12.8,12.9,52.2,2020-08-20T23:36:14.788Z
12956,45.6,72.7,77.8,44.9,3.6,36.9,0.8,2.8,4.2,2.3,8.1,9.0,11.8,9.2,9.3,54.7,2020-08-12T22:16:35.020Z
12957,45.5,73.3,76.8,44.8,3.6,36.8,0.8,2.8,4.2,2.3,8.1,9.0,11.9,9.3,9.4,54.7,2020-08-12T22:16:24.644Z
12958,41.5,53.3,73.2,37.0,4.9,37.9,0.5,1.4,4.4,2.6,8.7,9.0,13.5,10.9,10.6,40.9,2020-09-02T13:42:35.144Z
12959,41.5,52.9,73.2,37.0,4.9,37.9,0.5,1.4,4.4,2.7,8.6,9.0,13.5,10.9,10.6,40.9,2020-09-02T13:42:34.197Z
12960,43.0,63.1,67.3,39.4,7.6,36.2,0.7,1.6,4.2,2.8,8.6,9.0,16.0,13.9,13.7,51.8,2020-08-21T06:48:10.504Z
